委員姓名,主題ID,直接發言次數,低相關發言次數,中相關發言次數,高相關發言次數,總發言次數,平均相關性,最大相關性,總相關性,基礎關心度,加權關心度,質量加分,最終關心度評分,直接參與率,低相關率,中相關率,高相關率
林德福,153,3,11,9,4,358,0.004014272269048793,0.5234980583190918,1.437109472319468,6.0,1.437109472319468,2.0,9.437109472319468,0.008379888268156424,0.030726256983240222,0.025139664804469275,0.0111731843575419
林德福,154,2,12,7,3,358,0.007088989854827204,0.5484380125999451,2.537858368028139,4.0,2.537858368028139,1.5,8.03785836802814,0.00558659217877095,0.0335195530726257,0.019553072625698324,0.008379888268156424
林德福,155,1,7,2,0,358,0.0013575511707402252,0.09521009027957916,0.4860033191250006,2.0,0.4860033191250006,0.0,2.4860033191250004,0.002793296089385475,0.019553072625698324,0.00558659217877095,0.0
林德福,156,0,7,4,2,358,0.003936298359126285,0.57472163438797,1.4091948125672098,0.0,1.4091948125672098,1.0,2.40919481256721,0.0,0.019553072625698324,0.0111731843575419,0.00558659217877095
林德福,157,0,27,27,18,358,0.01637424147316896,0.6865161061286926,5.861978447394488,0.0,5.861978447394488,9.0,14.861978447394488,0.0,0.07541899441340782,0.07541899441340782,0.05027932960893855
林德福,158,0,24,19,18,358,0.014858827159049516,0.6253320574760437,5.319460122939727,0.0,5.319460122939727,9.0,14.319460122939727,0.0,0.0670391061452514,0.05307262569832402,0.05027932960893855
林德福,159,0,9,5,5,358,0.00493778119320256,0.6001351475715637,1.7677256671665165,0.0,1.7677256671665165,2.5,4.267725667166516,0.0,0.025139664804469275,0.013966480446927373,0.013966480446927373
林德福,160,0,14,6,5,358,0.005493381712120904,0.41580501198768616,1.9666306529392836,0.0,1.9666306529392836,2.5,4.466630652939283,0.0,0.03910614525139665,0.01675977653631285,0.013966480446927373
林德福,161,0,20,16,6,358,0.006746373544018041,0.508385181427002,2.4152017287584586,0.0,2.4152017287584586,3.0,5.415201728758459,0.0,0.055865921787709494,0.0446927374301676,0.01675977653631285
林德福,162,0,11,2,1,358,0.0046417875222068885,0.5041502714157104,1.661759932950066,0.0,1.661759932950066,0.5,2.161759932950066,0.0,0.030726256983240222,0.00558659217877095,0.002793296089385475
林德福,163,2,14,10,9,358,0.013294626909381291,0.7432665228843689,4.759476433558502,4.0,4.759476433558502,4.5,13.259476433558502,0.00558659217877095,0.03910614525139665,0.027932960893854747,0.025139664804469275
林德福,165,0,7,3,1,358,0.002731147033974582,0.531888484954834,0.9777506381629003,0.0,0.9777506381629003,0.5,1.4777506381629002,0.0,0.019553072625698324,0.008379888268156424,0.002793296089385475
林德福,166,0,18,7,4,358,0.004954022406560555,0.5191185474395752,1.7735400215486787,0.0,1.7735400215486787,2.0,3.773540021548679,0.0,0.05027932960893855,0.019553072625698324,0.0111731843575419
林德福,167,3,2,0,0,358,0.0005115915555218214,0.026053793728351593,0.18314977687681205,6.0,0.18314977687681205,0.0,6.183149776876812,0.008379888268156424,0.00558659217877095,0.0,0.0
林德福,169,0,14,5,3,358,0.0024007819173185417,0.10694509744644165,0.859479926400038,0.0,0.859479926400038,1.5,2.359479926400038,0.0,0.03910614525139665,0.013966480446927373,0.008379888268156424
林德福,170,0,5,3,3,358,0.004420218095728644,0.4934176206588745,1.5824380782708545,0.0,1.5824380782708545,1.5,3.0824380782708545,0.0,0.013966480446927373,0.008379888268156424,0.008379888268156424
林德福,171,0,21,11,2,358,0.005564900930063706,0.3803996741771698,1.9922345329628066,0.0,1.9922345329628066,1.0,2.9922345329628066,0.0,0.05865921787709497,0.030726256983240222,0.00558659217877095
林德福,172,1,0,0,0,358,0.000789720530959515,0.016950419172644615,0.28271995008350637,2.0,0.28271995008350637,0.0,2.2827199500835063,0.002793296089385475,0.0,0.0,0.0
林德福,173,0,29,7,4,358,0.007462285594784553,0.49518707394599915,2.67149824293287,0.0,2.67149824293287,2.0,4.67149824293287,0.0,0.08100558659217877,0.019553072625698324,0.0111731843575419
林德福,175,1,2,2,2,358,0.0007326035340039917,0.13257558643817902,0.26227206517342905,2.0,0.26227206517342905,1.0,3.262272065173429,0.002793296089385475,0.00558659217877095,0.00558659217877095,0.00558659217877095
林德福,176,1,6,1,1,358,0.002343127940895508,0.5916671752929688,0.8388398028405919,2.0,0.8388398028405919,0.5,3.338839802840592,0.002793296089385475,0.01675977653631285,0.002793296089385475,0.002793296089385475
林德福,177,0,5,5,2,358,0.0021639155602621975,0.41259920597076416,0.7746817705738668,0.0,0.7746817705738668,1.0,1.7746817705738667,0.0,0.013966480446927373,0.013966480446927373,0.00558659217877095
林德福,178,1,3,1,0,358,0.0009512489041704767,0.0654803067445755,0.34054710769303065,2.0,0.34054710769303065,0.0,2.3405471076930304,0.002793296089385475,0.008379888268156424,0.002793296089385475,0.0
林德福,180,0,10,4,2,358,0.004426594201452882,0.5732257962226868,1.5847207241201318,0.0,1.5847207241201318,1.0,2.5847207241201318,0.0,0.027932960893854747,0.0111731843575419,0.00558659217877095
林德福,181,0,67,27,3,358,0.011900412888174916,0.46790599822998047,4.26034781396662,0.0,4.26034781396662,1.5,5.76034781396662,0.0,0.1871508379888268,0.07541899441340782,0.008379888268156424
林德福,183,0,21,15,4,358,0.006970257039396593,0.4117719531059265,2.4953520201039803,0.0,2.4953520201039803,2.0,4.49535202010398,0.0,0.05865921787709497,0.04189944134078212,0.0111731843575419
林德福,187,0,18,6,2,358,0.004508863945148806,0.42701610922813416,1.6141732923632723,0.0,1.6141732923632723,1.0,2.6141732923632723,0.0,0.05027932960893855,0.01675977653631285,0.00558659217877095
林德福,188,3,11,2,1,358,0.002730336731275852,0.5051173567771912,0.977460549796755,6.0,0.977460549796755,0.5,7.477460549796755,0.008379888268156424,0.030726256983240222,0.00558659217877095,0.002793296089385475
林德福,189,0,8,4,2,358,0.0049721844704616585,0.6133365631103516,1.7800420404252737,0.0,1.7800420404252737,1.0,2.7800420404252737,0.0,0.0223463687150838,0.0111731843575419,0.00558659217877095
林德福,190,1,5,1,0,358,0.0009461595986856971,0.05885733664035797,0.33872513632947954,2.0,0.33872513632947954,0.0,2.3387251363294794,0.002793296089385475,0.013966480446927373,0.002793296089385475,0.0
林德福,191,0,10,9,2,358,0.002861877563095318,0.16111265122890472,1.0245521675881237,0.0,1.0245521675881237,1.0,2.0245521675881237,0.0,0.027932960893854747,0.025139664804469275,0.00558659217877095
林德福,192,1,0,0,0,358,0.0001698736021126891,0.00667409785091877,0.060814749556342695,2.0,0.060814749556342695,0.0,2.060814749556343,0.002793296089385475,0.0,0.0,0.0
林德福,193,0,11,2,1,358,0.0026127944923847444,0.39280813932418823,0.9353804282737386,0.0,0.9353804282737386,0.5,1.4353804282737386,0.0,0.030726256983240222,0.00558659217877095,0.002793296089385475
林德福,194,0,4,4,4,358,0.003519339219131811,0.5025389790534973,1.2599234404491884,0.0,1.2599234404491884,2.0,3.2599234404491884,0.0,0.0111731843575419,0.0111731843575419,0.0111731843575419
林德福,195,0,28,14,4,358,0.007887520700716757,0.445070743560791,2.823732410856599,0.0,2.823732410856599,2.0,4.823732410856599,0.0,0.0782122905027933,0.03910614525139665,0.0111731843575419
林德福,196,1,3,0,0,358,0.000837518294191932,0.03060944378376007,0.29983154932071165,2.0,0.29983154932071165,0.0,2.2998315493207118,0.002793296089385475,0.008379888268156424,0.0,0.0
林德福,197,0,5,4,2,358,0.004455798826195297,0.6965523362159729,1.5951759797779161,0.0,1.5951759797779161,1.0,2.595175979777916,0.0,0.013966480446927373,0.0111731843575419,0.00558659217877095
林德福,199,0,3,2,1,358,0.0018899620020897813,0.37814396619796753,0.6766063967481417,0.0,0.6766063967481417,0.5,1.1766063967481417,0.0,0.008379888268156424,0.00558659217877095,0.002793296089385475
林奕華,0,20,13,7,4,384,0.004573287745265005,0.49403005838394165,1.7561424941817618,40.0,1.7561424941817618,2.0,43.75614249418176,0.052083333333333336,0.033854166666666664,0.018229166666666668,0.010416666666666666
林奕華,1,10,11,4,2,384,0.0034593202522714473,0.683873176574707,1.3283789768722358,20.0,1.3283789768722358,1.0,22.328378976872237,0.026041666666666668,0.028645833333333332,0.010416666666666666,0.005208333333333333
林奕華,2,6,20,11,10,384,0.011564114520203221,0.5621486902236938,4.440619975758037,12.0,4.440619975758037,5.0,21.440619975758036,0.015625,0.052083333333333336,0.028645833333333332,0.026041666666666668
林奕華,3,2,16,7,4,384,0.004146083610324913,0.6205317974090576,1.5920961063647665,4.0,1.5920961063647665,2.0,7.5920961063647665,0.005208333333333333,0.041666666666666664,0.018229166666666668,0.010416666666666666
林奕華,4,2,11,4,3,384,0.003230882551053175,0.4058498442173004,1.2406588996044192,4.0,1.2406588996044192,1.5,6.740658899604419,0.005208333333333333,0.028645833333333332,0.010416666666666666,0.0078125
林奕華,5,2,11,2,0,384,0.001705068650702463,0.0761926919221878,0.6547463618697458,4.0,0.6547463618697458,0.0,4.654746361869746,0.005208333333333333,0.028645833333333332,0.005208333333333333,0.0
林奕華,6,2,22,22,21,384,0.04682602137233157,0.9168804883956909,17.981192206975322,4.0,17.981192206975322,10.5,32.48119220697532,0.005208333333333333,0.057291666666666664,0.057291666666666664,0.0546875
林奕華,7,3,7,2,1,384,0.0018795646737944528,0.5125802755355835,0.7217528347370699,6.0,0.7217528347370699,0.5,7.22175283473707,0.0078125,0.018229166666666668,0.005208333333333333,0.0026041666666666665
林奕華,8,3,66,28,15,384,0.02663755399096124,0.6787517666816711,10.228820732529117,6.0,10.228820732529117,7.5,23.728820732529115,0.0078125,0.171875,0.07291666666666667,0.0390625
林奕華,9,6,19,8,5,384,0.005825386236471612,0.6013516187667847,2.2369483148050993,12.0,2.2369483148050993,2.5,16.736948314805097,0.015625,0.049479166666666664,0.020833333333333332,0.013020833333333334
林奕華,10,2,31,11,4,384,0.006676531106642347,0.4161328077316284,2.5637879449506613,4.0,2.5637879449506613,2.0,8.563787944950661,0.005208333333333333,0.08072916666666667,0.028645833333333332,0.010416666666666666
林奕華,11,13,11,11,4,384,0.0037138760690370158,0.5908475518226624,1.426128410510214,26.0,1.426128410510214,2.0,29.426128410510213,0.033854166666666664,0.028645833333333332,0.028645833333333332,0.010416666666666666
林奕華,12,5,5,5,4,384,0.004611136207125895,0.7085715532302856,1.7706763035363435,10.0,1.7706763035363435,2.0,13.770676303536344,0.013020833333333334,0.013020833333333334,0.013020833333333334,0.010416666666666666
林奕華,13,1,27,17,9,384,0.012013765801577906,0.5031255483627319,4.613286067805916,2.0,4.613286067805916,4.5,11.113286067805916,0.0026041666666666665,0.0703125,0.044270833333333336,0.0234375
林奕華,14,9,6,6,3,384,0.006748267202733101,0.8344724178314209,2.591334605849511,18.0,2.591334605849511,1.5,22.09133460584951,0.0234375,0.015625,0.015625,0.0078125
林奕華,15,2,15,6,3,384,0.0035259131573393346,0.4828170835971832,1.3539506524183045,4.0,1.3539506524183045,1.5,6.8539506524183045,0.005208333333333333,0.0390625,0.015625,0.0078125
林奕華,16,7,13,11,7,384,0.013353588957475552,0.722119152545929,5.127778159670612,14.0,5.127778159670612,3.5,22.627778159670612,0.018229166666666668,0.033854166666666664,0.028645833333333332,0.018229166666666668
林奕華,17,1,5,1,0,384,0.0007933354492548483,0.08048585057258606,0.30464081251386177,2.0,0.30464081251386177,0.0,2.3046408125138615,0.0026041666666666665,0.013020833333333334,0.0026041666666666665,0.0
林奕華,18,0,2,2,2,384,0.0025597036333040875,0.849151074886322,0.9829261951887696,0.0,0.9829261951887696,1.0,1.9829261951887696,0.0,0.005208333333333333,0.005208333333333333,0.005208333333333333
林奕華,19,17,2,2,1,384,0.0024912135076415537,0.7788764238357544,0.9566259869343566,34.0,0.9566259869343566,0.5,35.456625986934355,0.044270833333333336,0.005208333333333333,0.005208333333333333,0.0026041666666666665
林奕華,20,3,10,10,10,384,0.014773917683359977,0.855366587638855,5.673184390410231,6.0,5.673184390410231,5.0,16.67318439041023,0.0078125,0.026041666666666668,0.026041666666666668,0.026041666666666668
林奕華,21,2,11,9,9,384,0.012940544210023228,0.7814800143241882,4.96916897664892,4.0,4.96916897664892,4.5,13.46916897664892,0.005208333333333333,0.028645833333333332,0.0234375,0.0234375
林奕華,22,1,0,0,0,384,5.380450510143182e-25,2.063949640010383e-23,2.0660929958949818e-22,2.0,2.0660929958949818e-22,0.0,2.0,0.0026041666666666665,0.0,0.0,0.0
林奕華,23,2,9,5,2,384,0.004195950335400824,0.6138573884963989,1.6112449287939163,4.0,1.6112449287939163,1.0,6.611244928793917,0.005208333333333333,0.0234375,0.013020833333333334,0.005208333333333333
林奕華,24,1,3,1,0,384,0.0005056421674309357,0.0981530025601387,0.19416659229347932,2.0,0.19416659229347932,0.0,2.194166592293479,0.0026041666666666665,0.0078125,0.0026041666666666665,0.0
林奕華,25,7,5,5,5,384,0.013020757943293826,0.9999919533729553,4.999971050224829,14.0,4.999971050224829,2.5,21.49997105022483,0.018229166666666668,0.013020833333333334,0.013020833333333334,0.013020833333333334
林奕華,26,0,9,7,3,384,0.005114888638397392,0.5334485769271851,1.9641172371445985,0.0,1.9641172371445985,1.5,3.4641172371445985,0.0,0.0234375,0.018229166666666668,0.0078125
林奕華,27,1,11,8,0,384,0.001871952740071602,0.08629512786865234,0.7188298521874952,2.0,0.7188298521874952,0.0,2.718829852187495,0.0026041666666666665,0.028645833333333332,0.020833333333333332,0.0
林奕華,28,3,67,62,25,384,0.020448551757887668,0.46290040016174316,7.852243875028865,6.0,7.852243875028865,12.5,26.352243875028865,0.0078125,0.17447916666666666,0.16145833333333334,0.06510416666666667
林奕華,29,11,8,4,1,384,0.002081349688313772,0.36377617716789246,0.7992382803124884,22.0,0.7992382803124884,0.5,23.299238280312487,0.028645833333333332,0.020833333333333332,0.010416666666666666,0.0026041666666666665
林奕華,30,0,8,7,3,384,0.0037913612206012027,0.5059068202972412,1.455882708710862,0.0,1.455882708710862,1.5,2.955882708710862,0.0,0.020833333333333332,0.018229166666666668,0.0078125
林奕華,32,2,21,21,14,384,0.01837089151404392,0.7406900525093079,7.054422341392865,4.0,7.054422341392865,7.0,18.054422341392865,0.005208333333333333,0.0546875,0.0546875,0.036458333333333336
林奕華,33,2,13,12,11,384,0.01299242641506939,0.8327852487564087,4.989091743386646,4.0,4.989091743386646,5.5,14.489091743386645,0.005208333333333333,0.033854166666666664,0.03125,0.028645833333333332
林奕華,34,0,22,12,6,384,0.004346514884620091,0.14346370100975037,1.6690617156941148,0.0,1.6690617156941148,3.0,4.669061715694115,0.0,0.057291666666666664,0.03125,0.015625
林奕華,35,0,14,11,4,384,0.006860259339773723,0.6431836485862732,2.6343395864731094,0.0,2.6343395864731094,2.0,4.634339586473109,0.0,0.036458333333333336,0.028645833333333332,0.010416666666666666
林奕華,36,1,15,13,13,384,0.032270262380639424,0.9744236469268799,12.39178075416554,2.0,12.39178075416554,6.5,20.891780754165538,0.0026041666666666665,0.0390625,0.033854166666666664,0.033854166666666664
林奕華,37,1,18,7,3,384,0.005965472054692667,0.5304774045944214,2.2907412690019844,2.0,2.2907412690019844,1.5,5.790741269001984,0.0026041666666666665,0.046875,0.018229166666666668,0.0078125
林奕華,38,6,11,10,10,384,0.022495009613772033,0.9063822627067566,8.638083691688461,12.0,8.638083691688461,5.0,25.63808369168846,0.015625,0.028645833333333332,0.026041666666666668,0.026041666666666668
林奕華,39,7,8,5,1,384,0.0023651060819534016,0.3367447853088379,0.9082007354701063,14.0,0.9082007354701063,0.5,15.408200735470107,0.018229166666666668,0.020833333333333332,0.013020833333333334,0.0026041666666666665
林奕華,40,7,2,2,2,384,0.002372378582454001,0.7269546985626221,0.9109933756623363,14.0,0.9109933756623363,1.0,15.910993375662336,0.018229166666666668,0.005208333333333333,0.005208333333333333,0.005208333333333333
林奕華,41,4,5,4,4,384,0.00564347159930726,0.9126713871955872,2.1670930941339877,8.0,2.1670930941339877,2.0,12.167093094133987,0.010416666666666666,0.013020833333333334,0.010416666666666666,0.010416666666666666
林奕華,42,7,4,2,0,384,0.0010139954501653013,0.08192051947116852,0.3893742528634757,14.0,0.3893742528634757,0.0,14.389374252863476,0.018229166666666668,0.010416666666666666,0.005208333333333333,0.0
林奕華,43,9,5,1,0,384,0.001390781156893976,0.05488264188170433,0.5340599642472867,18.0,0.5340599642472867,0.0,18.534059964247287,0.0234375,0.013020833333333334,0.0026041666666666665,0.0
林奕華,44,3,3,3,3,384,0.00686384318581063,0.8863340616226196,2.635715783351282,6.0,2.635715783351282,1.5,10.135715783351282,0.0078125,0.0078125,0.0078125,0.0078125
林奕華,45,2,3,3,0,384,0.0006968479003390646,0.06230682507157326,0.2675895937302008,4.0,0.2675895937302008,0.0,4.267589593730201,0.005208333333333333,0.0078125,0.0078125,0.0
林奕華,46,0,3,3,3,384,0.007809670243609491,0.9993516802787781,2.9989133735460447,0.0,2.9989133735460447,1.5,4.498913373546045,0.0,0.0078125,0.0078125,0.0078125
林奕華,47,1,21,11,2,384,0.005372174393257582,0.4336306154727936,2.0629149670109115,2.0,2.0629149670109115,1.0,5.0629149670109115,0.0026041666666666665,0.0546875,0.028645833333333332,0.005208333333333333
林奕華,48,1,8,2,1,384,0.0014743119331856642,0.10179656744003296,0.5661357823432951,2.0,0.5661357823432951,0.5,3.066135782343295,0.0026041666666666665,0.020833333333333332,0.005208333333333333,0.0026041666666666665
林奕華,49,0,16,10,6,384,0.00437936615304343,0.5580188035964966,1.6816766027686771,0.0,1.6816766027686771,3.0,4.681676602768677,0.0,0.041666666666666664,0.026041666666666668,0.015625
林奕華,50,12,2,1,1,384,0.00039275054415795316,0.10047128796577454,0.150816208956654,24.0,0.150816208956654,0.5,24.650816208956655,0.03125,0.005208333333333333,0.0026041666666666665,0.0026041666666666665
林奕華,51,13,11,4,0,384,0.002019046165327901,0.07480303943157196,0.775313727485914,26.0,0.775313727485914,0.0,26.775313727485916,0.033854166666666664,0.028645833333333332,0.010416666666666666,0.0
